"usuario","textoLcu","fuente","favs","rt","lugar","seguidores","texto_original"
"DukiSSJ","Estimados, hagamos que todo esto valga la pena. Ayer él se jugó la vida por nosotros y hoy necesita nuestra ayuda.

Fin.

Miguel Ángel González
Banco de la Nación Argentina
CBU: 0110349430034905208183
Alias: LEON.BURRO.MANDO

USDT (BSC): 0x7b74054d60dcd006300c75c27062d4f4d349e4ae ","Twitter for iPhone",0,5705,"LAS NUBES",2840073,"Estimados, hagamos que todo esto valga la pena. Ayer él se jugó la vida por nosotros y hoy necesita nuestra ayuda.

Fin.

Miguel Ángel González
Banco de la Nación Argentina
CBU: 0110349430034905208183
Alias: LEON.BURRO.MANDO

USDT (BSC): 0x7b74054d60dcd006300c75c27062d4f4d349e4ae https://t.co/fOzPQbYjFb"
"emimernes_","ahajajajajajw","Twitter for iPhone",154,5,"Argentina",1017029,"@Tinixmica ahajajajajajw"
"DukiSSJ","Feliz cumple felices 15 , disfrute mucho el 2022 y aguante Venom","Twitter for iPhone",3575,33,"LAS NUBES",2840074,"@David370247532 @SRfranketooo Feliz cumple felices 15 , disfrute mucho el 2022 y aguante Venom"
"TruenoOficiaI","#ATREVIDOLADESPEDIDA ","Twitter for iPhone",5727,205,"Buenos Aires, Argentina",1348060,"#ATREVIDOLADESPEDIDA https://t.co/oFZlZuszT9"
"emimernes_","me odio ","Twitter for iPhone",111595,2222,"Argentina",1017029,"me odio https://t.co/BY36nbMS6I"
"emimernes_","pero wn","Twitter for iPhone",14968,256,"Argentina",1017029,"@DukiSSJ pero wn"
"kheayf","mami tuestas fan tas ti K","Twitter for iPhone",0,54,"Argentina",1515685,"@kheayf mami tuestas fan tas ti K"
"MariaBecerra22","Tiii jiji","Twitter for iPhone",211,9,"",2294625,"@becerravocals Tiii jiji"
"emimernes_","te amoooo miamorr","Twitter for iPhone",16905,160,"Argentina",1017029,"@DukiSSJ te amoooo miamorr"
"PauloLondra","Pásenle el micrófono al que sabe 

#leonesconflow 
#thelifeofpaulo
#delaplazapaldomun ","Instagram",2725,121,"",1741703,"Pásenle el micrófono al que sabe 

#leonesconflow 
#thelifeofpaulo
#delaplazapaldomun https://t.co/wRYk3A7SeH"
"bizarrap","si amigo!!<U+0001F91C><U+0001F3FB><U+0001F91B><U+0001F3FB> what a race","Twitter for iPhone",839,10,"Buenos Aires, Argentina",3278395,"@PierreGASLY @AlphaTauriF1 si amigo!!<U+0001F91C><U+0001F3FB><U+0001F91B><U+0001F3FB> what a race"
"PauloLondra","Así ","Instagram",3657,78,"",1741703,"Así @romoreno1 https://t.co/mFsELUCEsK"
"tiagopzk","Estuve sacando temas ke en cierto punto iban x una linea comercial y ahora me toca sacar un poco de lo que a mi me gusta realmente, este mes tema nuevo<U+2764><U+FE0F>","Twitter for iPhone",24917,486,"",1302318,"Estuve sacando temas ke en cierto punto iban x una linea comercial y ahora me toca sacar un poco de lo que a mi me gusta realmente, este mes tema nuevo<U+2764><U+FE0F>"
"DukiSSJ","Entraste como Baldu el otro día, con la chota en la boca","Twitter for iPhone",1309,11,"LAS NUBES",2840073,"@luchoforg1 @jabbiCS Entraste como Baldu el otro día, con la chota en la boca"
"cazzuoficial","alancito y el mesa, idi.","Twitter for iPhone",4352,119,"Buenos Aires, Argentina",1653203,"alancito y el mesa, idi."
"rusherkingg","Secas mis lagrimas cuando no hay nadie más","Twitter for iPhone",14092,1138,"Santiago del Estero, Argentina",854599,"Secas mis lagrimas cuando no hay nadie más"
"DukiSSJ","-- Uruguay <U+0001F1FA><U+0001F1FE>: #2 (+1) ","Twitter for iPhone",0,15,"LAS NUBES",2840074,"-- Uruguay <U+0001F1FA><U+0001F1FE>: #2 (+1) https://t.co/UBbbU2zUBt"
"MariaBecerra22","Okey, oficialmente te odio","Twitter for iPhone",104398,6571,"",2294625,"Okey, oficialmente te odio"
"LITkillah","Comparte este lit killah gaucho para que nunca te falte un buen asado ","Twitter for iPhone",68250,8318,"Argentina",1569130,"Comparte este lit killah gaucho para que nunca te falte un buen asado https://t.co/VTtS4gfNyJ"
"emimernes_","cadena de oración para que me pase la canción que hicimos el otro día","Twitter for iPhone",19363,304,"Argentina",1017029,"cadena de oración para que @big_one_real me pase la canción que hicimos el otro día"
"PauloLondra","Tal vez
Tú no 
Lo sientes como yo <U+0001F3BC>","Twitter for iPhone",34076,3089,"",1741703,"Tal vez
Tú no 
Lo sientes como yo <U+0001F3BC>"
"LITkillah","Toy enojadisimo","Twitter for iPhone",25019,1260,"Argentina",1569130,"Toy enojadisimo"
"DukiSSJ","CERRA EL ORTO GIL, VOY A JUGAR CON ECUADOR IMBECIL MALA LECHE","Twitter for iPhone",1006,14,"LAS NUBES",2840074,"@Dementardox @gonchobanzas @LuknCSGO CERRA EL ORTO GIL, VOY A JUGAR CON ECUADOR IMBECIL MALA LECHE"
"emimernes_","mucho respeto ZECCA te admiro papi #blessed","Twitter for iPhone",460,10,"Argentina",1017029,"@big_guap_chase mucho respeto ZECCA te admiro papi #blessed"
"LITkillah","<U+2764><U+FE0F> ","Twitter for iPhone",13080,950,"Argentina",1569130,"@PauloLondra <U+2764><U+FE0F> https://t.co/u9CZebvA1X"
"cazzuoficial","GRACIAS a ustedes x salvarme a mi <U+0001F5A4> ","Twitter for iPhone",3870,116,"Buenos Aires, Argentina",1653203,"GRACIAS a ustedes x salvarme a mi <U+0001F5A4> https://t.co/H2qY2aML2a"
"rusherkingg","España de una","Twitter for iPhone",6589,122,"Santiago del Estero, Argentina",854599,"España de una"
"LITkillah","Me duele extrañarte TAAAAAaAanTooo","Twitter for iPhone",60769,7088,"Argentina",1569130,"Me duele extrañarte TAAAAAaAanTooo"
"PauloLondra","Un añito de este tema <U+0001F498>, #talvez  a pesar de todo sigo contento por lo que hice y el aguante que me dan ustedes, es todo pa mi. 

Pd: este tema en vivo es tnt y no te estoy hablando de Luna llena Jeh… ","Instagram",4725,322,"",1741703,"Un añito de este tema <U+0001F498>, #talvez  a pesar de todo sigo contento por lo que hice y el aguante que me dan ustedes, es todo pa mi. 

Pd: este tema en vivo es tnt y no te estoy hablando de Luna llena Jeh… https://t.co/bF5EzCOPpa"
"DukiSSJ","TODOS DENLE REUTIT ASÍ LE DAN DOS ENTRADAS VIP PA CONOCERME EN RIVERLAND, SI LOS CONSIGUE LE DOY DOS MÁS <U+2764><U+FE0F><U+0001F60E> ","Twitter for iPhone",7361,570,"LAS NUBES",2840074,"TODOS DENLE REUTIT ASÍ LE DAN DOS ENTRADAS VIP PA CONOCERME EN RIVERLAND, SI LOS CONSIGUE LE DOY DOS MÁS <U+2764><U+FE0F><U+0001F60E> https://t.co/3OJatJB6oi"
"cazzuoficial","<U+0001F62D><U+0001F5A4>!","Twitter for iPhone",1111,68,"Buenos Aires, Argentina",1653203,"@p_lanzani <U+0001F62D><U+0001F5A4>!"
"TruenoOficiaI","<U+26C8><U+2764><U+FE0F><U+26C8>

#Mamichula ven y disfruta con y ","Twitter for iPhone",0,181,"Buenos Aires, Argentina",1348060,"<U+26C8><U+2764><U+FE0F><U+26C8>

#Mamichula ven y disfruta con @TruenoOficiaI, @naikinai19 y @bizarrap.

 https://t.co/LVi5hn9QEu"
"cazzuoficial","1 año de “UNA NIÑA INÚTIL” <U+0001F940> ","Twitter for iPhone",12857,672,"Buenos Aires, Argentina",1653203,"1 año de “UNA NIÑA INÚTIL” <U+0001F940> https://t.co/z4ojA9fYG3"
"DukiSSJ","Estimados, hagamos que todo esto valga la pena. Ayer él se jugó la vida por nosotros y hoy necesita nuestra ayuda.

Fin.

Miguel Ángel González
Banco de la Nación Argentina
CBU: 0110349430034905208183
Alias: LEON.BURRO.MANDO

USDT (BSC): 0x7b74054d60dcd006300c75c27062d4f4d349e4ae ","Twitter for iPhone",0,5705,"LAS NUBES",2840074,"Estimados, hagamos que todo esto valga la pena. Ayer él se jugó la vida por nosotros y hoy necesita nuestra ayuda.

Fin.

Miguel Ángel González
Banco de la Nación Argentina
CBU: 0110349430034905208183
Alias: LEON.BURRO.MANDO

USDT (BSC): 0x7b74054d60dcd006300c75c27062d4f4d349e4ae https://t.co/fOzPQbYjFb"
"rusherkingg","Lo que están sonando los ensayos, el próximo show en Buenos Aires se pudre","Twitter for iPhone",5337,109,"Santiago del Estero, Argentina",854599,"Lo que están sonando los ensayos, el próximo show en Buenos Aires se pudre"
"emimernes_","q mierda te molesta loca. unas ganas de hacerte ver","Twitter for iPhone",31571,919,"Argentina",1017029,"@CandeGarzon_ q mierda te molesta loca. unas ganas de hacerte ver"
"MariaBecerra22","MAÑANA 20 HS TRANQUILA","Twitter for iPhone",0,223,"",2294625,"MAÑANA 20 HS TRANQUILA"
"DukiSSJ","el que amaneció muy tranquilo es el de atención al cliente ","Twitter for iPhone",0,348,"LAS NUBES",2840074,"el que amaneció muy tranquilo es el de atención al cliente https://t.co/xAvSPHDiOa"
"MariaBecerra22","Jajajajjajajajajajajjajajajqjaja son unos jalas","Twitter for iPhone",2013,23,"",2294625,"@FMK026 Jajajajjajajajajajajjajajajqjaja son unos jalas"
"KiddKeo95Flames","me ha inspirado para hacer un tema igual a los de Rockport espacial... Solo tengo que decir gracias keo sos un genio. <U+0001F64F><U+0001F3FE>","Twitter for iPhone",0,1,"ROCKPORT",473625,"@KiddKeo95Flames me ha inspirado para hacer un tema igual a los de Rockport espacial... Solo tengo que decir gracias keo sos un genio. <U+0001F64F><U+0001F3FE>"
"cazzuoficial","CASTIGO OUT NOW <U+0001F437> ","Twitter for iPhone",2062,196,"Buenos Aires, Argentina",1653203,"CASTIGO OUT NOW <U+0001F437> https://t.co/0i76HF18a3"
"PauloLondra","Sr. Beni 
Aka sariwueia 

#leonesconflow
#doglife
#flexi ","Instagram",2940,94,"",1741703,"Sr. Beni 
Aka sariwueia 

#leonesconflow
#doglife
#flexi https://t.co/Y4MZ7mNu9i"
"PauloLondra","Con chance me gano un grammy acordate","Twitter for iPhone",102023,3796,"",1741703,"Con chance me gano un grammy acordate"
"bizarrap","3<U+20E3> puntos en casa y ahora a esperar la BZRP Music Session de y ¿No, <U+0001F60E>

<U+0001F525><U+0001F1E6><U+0001F1F7><U+0001F1F2><U+0001F1E6><U+0001F1EA><U+0001F1F8><U+0001F525> ","Twitter for iPhone",0,393,"Buenos Aires, Argentina",3278395,"3<U+20E3> puntos en casa y ahora a esperar la BZRP Music Session de @bizarrap y @el_moraddd... ¿No, @AchrafHakimi? <U+0001F60E>

<U+0001F525><U+0001F1E6><U+0001F1F7><U+0001F1F2><U+0001F1E6><U+0001F1EA><U+0001F1F8><U+0001F525> https://t.co/Qqnoqw8wbd https://t.co/YARBSOiQd5"
"LITkillah","Que bronca no saber hablr ingles la concha de tu mother","Twitter for iPhone",72522,7120,"Argentina",1569130,"Que bronca no saber hablr ingles la concha de tu mother"
"TruenoOficiaI","¿¿Cual es el próximo video del disco??","Twitter for iPhone",24452,450,"Buenos Aires, Argentina",1348060,"¿¿Cual es el próximo video del disco??"
"LITkillah","que temaso ese AAAAAAAA","Twitter for iPhone",12823,273,"Argentina",1569130,"@PauloLondra que temaso ese AAAAAAAA"
"LITkillah","Estamos #2 sigan escuchando asi llegamo al 1 <U+0001F5A4><U+0001F5A4><U+0001F5A4> ","Twitter for iPhone",7281,306,"Argentina",1569130,"Estamos #2 sigan escuchando asi llegamo al 1 <U+0001F5A4><U+0001F5A4><U+0001F5A4> https://t.co/aeAjTG6BbF"
"tiagopzk","No existe medicina dolores ni aspirinaa","Twitter for iPhone",22284,1357,"",1302318,"No existe medicina dolores ni aspirinaa"
"tiagopzk","Te desearía lo mejor pero ya me tuviste","Twitter for iPhone",142624,29875,"",1302318,"Te desearía lo mejor pero ya me tuviste"
"bizarrap","Ahora y siempre <U+0001F337> ","Twitter for iPhone",0,759,"Buenos Aires, Argentina",3278395,"Ahora y siempre <U+0001F337> https://t.co/IG4HDdzFjN"
"emimernes_","este mes música nueva <U+0001F380>","Twitter for iPhone",10608,298,"Argentina",1017029,"este mes música nueva <U+0001F380>"
"TruenoOficiaI",".es la Artista Revelación Femenina de #PremioLoNuestro. ¡Felicitaciones! #PLNMoments ","Twitter for iPhone",0,297,"Buenos Aires, Argentina",1348060,".@naikinai19 es la Artista Revelación Femenina de #PremioLoNuestro. ¡Felicitaciones! #PLNMoments https://t.co/Ske37nJpgo"
"tiagopzk","Casa de chapa cuando no tenía na","Twitter for iPhone",13152,217,"",1302318,"Casa de chapa cuando no tenía na"
"DukiSSJ","CHILEEEE","Twitter for iPhone",0,7,"LAS NUBES",2840074,"@DukiSSJ CHILEEEE"
"TruenoOficiaI","<U+0001F619><U+0001F619><U+0001F619>","Twitter for iPhone",4704,66,"Buenos Aires, Argentina",1348060,"@naikinai19 <U+0001F619><U+0001F619><U+0001F619>"
"rusherkingg","Esta canción es increíble para el q no la escuchó se las comparto, la pongo para dormirme desde que salió ","Twitter for iPhone",2794,95,"Santiago del Estero, Argentina",854599,"Esta canción es increíble para el q no la escuchó se las comparto, la pongo para dormirme desde que salió https://t.co/gz8DX41Liu"
"PauloLondra","Te amo hermano","Twitter for iPhone",734,50,"",1741703,"@joaqodominguezz Te amo hermano"
"DukiSSJ","Llegue tarde perdón , felices 18 gracias por el aguante, mucho amor","Twitter for iPhone",4372,21,"LAS NUBES",2840074,"@highdarIing Llegue tarde perdón , felices 18 gracias por el aguante, mucho amor"
"DukiSSJ","Ya llegas papu daleeee ","Twitter for iPhone",3926,67,"LAS NUBES",2840073,"Ya llegas papu daleeee https://t.co/3OJatJB6oi"
"cazzuoficial","TE AMO ","Twitter for iPhone",1389,42,"Buenos Aires, Argentina",1653203,"TE AMO @DanoZiontifik https://t.co/SdfFxkt8aY"
"DukiSSJ","#temporadadereggaeton2 recién arranca","Twitter for iPhone",18087,716,"LAS NUBES",2840074,"#temporadadereggaeton2 recién arranca"
"tiagopzk","Icon ","Twitter for iPhone",43282,1118,"",1302318,"Icon https://t.co/NClRuV0bcY"
"kheayf","peleamos y arreglamos con sex","Twitter for iPhone",28938,2529,"Argentina",1515685,"peleamos y arreglamos con sex"
"DukiSSJ","espero algún día lo veas :(( ","Twitter for iPhone",0,106,"LAS NUBES",2840073,"@DukiSSJ espero algún día lo veas :(( https://t.co/rpfKhsYQbj"
"PauloLondra","Gracias a Dios por los viejos que me dieron y me enseñaron todo","Twitter for iPhone",22496,2624,"",1741703,"Gracias a Dios por los viejos que me dieron y me enseñaron todo"
"tiagopzk","Gracias a los que me defienden ante las pelotudeces que hablan los haters, los amo mucho pero no le den más cabida a los giles!","Twitter for iPhone",14681,276,"",1302318,"Gracias a los que me defienden ante las pelotudeces que hablan los haters, los amo mucho pero no le den más cabida a los giles!"
"tiagopzk","Cuando dije eso?? Jajajja","Twitter for iPhone",86,2,"",1302318,"@Patri10491876 @big_one_real Cuando dije eso?? Jajajja"
"rusherkingg","Ostia","Twitter for iPhone",5970,122,"Santiago del Estero, Argentina",854599,"Ostia"
"cazzuoficial","Colombia <U+0001F494> el mundo no los pierde de vista. Estamos con ustedes!!!!","Twitter for iPhone",19150,1427,"Buenos Aires, Argentina",1653203,"Colombia <U+0001F494> el mundo no los pierde de vista. Estamos con ustedes!!!!"
"KiddKeo95Flames","The king <U+0001F98D>
","Twitter for iPhone",0,27,"ROCKPORT",473625,"The king <U+0001F98D>
@KiddKeo95Flames https://t.co/PNow5CtswT"
"LITkillah","Wacho haganse un favor y escuchen EL DISKO de Ca7riel, lo tengo en loop desde q salio","Twitter for iPhone",14680,482,"Argentina",1569130,"Wacho haganse un favor y escuchen EL DISKO de Ca7riel, lo tengo en loop desde q salio"
"LITkillah","mis reies aca les dejo este link aca van a poder conseguir las entradas del rex, y de cordoba y rosario<U+0001F498> en el GranRex aumento la capacidad por protocolo asique hay mas entradas de primera filaaaaa daleeee","Twitter for iPhone",5223,198,"Argentina",1569130,"mis reies aca les dejo este link https://t.co/2rlRCy3ekc aca van a poder conseguir las entradas del rex, y de cordoba y rosario<U+0001F498> en el GranRex aumento la capacidad por protocolo asique hay mas entradas de primera filaaaaa daleeee"
"rusherkingg","Chileeeeeeee nos vimos ahí","Twitter for iPhone",7280,134,"Santiago del Estero, Argentina",854599,"Chileeeeeeee nos vimos ahí"
"rusherkingg","Este soy yo viendo comentarios de los heaters culiaditos ","Twitter for iPhone",18991,269,"Santiago del Estero, Argentina",854599,"Este soy yo viendo comentarios de los heaters culiaditos https://t.co/Izvd8soTCP"
"kheayf","tremendo esto no?? ","Twitter for iPhone",16133,518,"Argentina",1515685,"tremendo esto no?? https://t.co/s0I6uQwdAD"
"DukiSSJ","La rompieron todaaa","Twitter for iPhone",548,8,"LAS NUBES",2840074,"@dav1dcs1 @saocaetanogg La rompieron todaaa"
"LITkillah","Jajaja naaaa un capo<U+2665><U+FE0F><U+2665><U+FE0F><U+2665><U+FE0F> ","Twitter for iPhone",30700,705,"Argentina",1569130,"Jajaja naaaa un capo<U+2665><U+FE0F><U+2665><U+FE0F><U+2665><U+FE0F> https://t.co/Lg0kCFCQrV"
"MariaBecerra22","Vayan a ver lo que publique en mi Instagram <U+2665><U+FE0F><U+2665><U+FE0F> ","Twitter for iPhone",4037,199,"",2294625,"Vayan a ver lo que publique en mi Instagram <U+2665><U+FE0F><U+2665><U+FE0F> https://t.co/IGEyCNsBYV"
"tiagopzk","Seguis queriendo cambiar tu auto por mi play amigo?","Twitter for iPhone",9927,126,"",1302318,"@rusherkingg Seguis queriendo cambiar tu auto por mi play amigo?"
"MariaBecerra22","Hola Chileeee<U+0001F1E8><U+0001F1F1><U+2665><U+FE0F><U+0001F60D> Ya llego la Nena de Argentina weooon<U+0001F5A4><U+0001F5A4><U+0001F5A4><U+0001F5A4>","Twitter for iPhone",17710,409,"",2294625,"Hola Chileeee<U+0001F1E8><U+0001F1F1><U+2665><U+FE0F><U+0001F60D> Ya llego la Nena de Argentina weooon<U+0001F5A4><U+0001F5A4><U+0001F5A4><U+0001F5A4>"
"tiagopzk","llenen de respuestas este twitt todos los q esten manija del estreno <U+0001F60D> quiero ver cuantos somos ","Twitter for iPhone",0,62,"",1302318,"llenen de respuestas este twitt todos los q esten manija del estreno <U+0001F60D> quiero ver cuantos somos https://t.co/AQFdC402pM"
"MariaBecerra22","Festival de la manzana alla vooooy<U+0001F485><U+0001F3FC><U+2665><U+FE0F>","Twitter for iPhone",19586,363,"",2294625,"Festival de la manzana alla vooooy<U+0001F485><U+0001F3FC><U+2665><U+FE0F>"
"bizarrap","<U+0001F1E6><U+0001F1F7><U+2764><U+FE0F> ","Twitter for iPhone",97402,2375,"Buenos Aires, Argentina",3278395,"<U+0001F1E6><U+0001F1F7><U+2764><U+FE0F> @lollapaloozaar https://t.co/SSBH4R3dSZ"
"emimernes_","jajajajaj mi vida lo amo","Twitter for iPhone",941,30,"Argentina",1017029,"@archiveduko @DukiSSJ jajajajaj mi vida lo amo"
"MariaBecerra22","Como la rompimos hoy en el Calafateeeee<U+0001F62D><U+0001F62D>","Twitter for iPhone",9813,195,"",2294625,"Como la rompimos hoy en el Calafateeeee<U+0001F62D><U+0001F62D>"
"DukiSSJ","Making the #PGLMajor means the world to these guys <U+0001F525>

<U+0001F1E6><U+0001F1F7> <U+0001F1FA><U+0001F1FE> <U+0001F1E8><U+0001F1F1> ","Twitter for iPhone",0,2902,"LAS NUBES",2840073,"Making the #PGLMajor means the world to these guys <U+0001F525>

<U+0001F1E6><U+0001F1F7> <U+0001F1FA><U+0001F1FE> <U+0001F1E8><U+0001F1F1> @9zTeam https://t.co/G3ILVEea2R"
"MariaBecerra22","JAJAJJAJAJAJAJJAJAJQJQJQJQJJQ","Twitter for iPhone",13379,108,"",2294625,"@LITkillah JAJAJJAJAJAJAJJAJAJQJQJQJQJJQ"
"TruenoOficiaI","Cállado","Twitter for iPhone",12816,664,"Buenos Aires, Argentina",1348060,"Cállado"
"kheayf","ELLA ESTA COMO PA CO COMO PA CO… ","Twitter for iPhone",4950,360,"Argentina",1515685,"ELLA ESTA COMO PA CO COMO PA CO… https://t.co/nK46kkHaIk"
"PauloLondra","Bueno es hoy la champlay Loco tirenme aguante carajo","Twitter for iPhone",7294,194,"",1741703,"Bueno es hoy la champlay Loco tirenme aguante carajo"
"DukiSSJ","y me dijeron que te vieron llorando cuando toqué en un escenario","Twitter for iPhone",0,622,"LAS NUBES",2840073,"y me dijeron que te vieron llorando cuando toqué en un escenario"
"KiddKeo95Flames","Yummy","Twitter for iPhone",349,14,"ROCKPORT",473625,"Yummy"
"TruenoOficiaI","Se rompió Barcelona dicen por ahi <U+0001F618>","Twitter for iPhone",14831,314,"Buenos Aires, Argentina",1348060,"Se rompió Barcelona dicen por ahi <U+0001F618>"
"DukiSSJ","Anoche se despachó con 24 PTS | 3 REB | 11 AST <U+2744><U+FE0F>

En los últimos #NBAPlayoffs promedió 29 PTS y 9.5 AST. Los #TrueToAtlanta fueron finalistas del Este...

<U+0001F525> <U+0001D645><U+0001D66A><U+0001D65C><U+0001D656><U+0001D659><U+0001D664><U+0001D667> <U+0001D659><U+0001D65A> <U+0001D665><U+0001D656><U+0001D667><U+0001D669><U+0001D65E><U+0001D659><U+0001D664><U+0001D668> <U+0001D65E><U+0001D662><U+0001D665><U+0001D664><U+0001D667><U+0001D669><U+0001D656><U+0001D663><U+0001D669><U+0001D65A><U+0001D668> <U+0001F525> ","Twitter for iPhone",0,13,"LAS NUBES",2840074,"Anoche @TheTraeYoung se despachó con 24 PTS | 3 REB | 11 AST <U+2744><U+FE0F>

En los últimos #NBAPlayoffs promedió 29 PTS y 9.5 AST. Los #TrueToAtlanta fueron finalistas del Este...

<U+0001F525> <U+0001D645><U+0001D66A><U+0001D65C><U+0001D656><U+0001D659><U+0001D664><U+0001D667> <U+0001D659><U+0001D65A> <U+0001D665><U+0001D656><U+0001D667><U+0001D669><U+0001D65E><U+0001D659><U+0001D664><U+0001D668> <U+0001D65E><U+0001D662><U+0001D665><U+0001D664><U+0001D667><U+0001D669><U+0001D656><U+0001D663><U+0001D669><U+0001D65A><U+0001D668> <U+0001F525> https://t.co/sjbdVP8x0X"
"PauloLondra","Feliz cumple hermanita de mi alma, te amo demasiado y que Dios te bendiga siempre. Te mereces todo por la persona que sos, y por la hermana que fuiste sos y serás conmigo, te admiro y aprecio un monton y aprovecho… ","Instagram",5395,139,"",1741703,"Feliz cumple hermanita de mi alma, te amo demasiado y que Dios te bendiga siempre. Te mereces todo por la persona que sos, y por la hermana que fuiste sos y serás conmigo, te admiro y aprecio un monton y aprovecho… https://t.co/VqI7EunnNP"
"KiddKeo95Flames","Voy a hacerlo lo mejor que pueda hasta que me muera.","Twitter for iPhone",3763,949,"ROCKPORT",473625,"Voy a hacerlo lo mejor que pueda hasta que me muera."
"MariaBecerra22","Esta semana, ""Hasta los dientes"" de y se queda con el PUESTO 1 de nuestro chart #Del40Al1 <U+0001F3B6> Mirá la lista completa en ","Twitter for iPhone",0,329,"",2294625,"Esta semana, ""Hasta los dientes"" de @Camila_Cabello y @MariaBecerra22 se queda con el PUESTO 1 de nuestro chart #Del40Al1 <U+0001F3B6> Mirá la lista completa en https://t.co/Qr0BkTELjD https://t.co/WZmQc1EVdV"
"cazzuoficial","este lunes <U+0001F437> ","Twitter for iPhone",6545,340,"Buenos Aires, Argentina",1653203,"este lunes <U+0001F437> https://t.co/5TTQYsXXFj"
"tiagopzk","Llego al after creo;)","Twitter for iPhone",725,18,"",1302318,"@fukintayson Llego al after creo;)"
"LITkillah","Hoy es el 5to round, hoy rompemos todo! Y encima hay invitados.. jujuuuuuu","Twitter for iPhone",12088,258,"Argentina",1569130,"Hoy es el 5to round, hoy rompemos todo! Y encima hay invitados.. jujuuuuuu"
"KiddKeo95Flames","Yo soy como una Corporación #KEOCORP.","Twitter for iPhone",253,9,"ROCKPORT",473625,"Yo soy como una Corporación #KEOCORP."
"cazzuoficial","yo nunca pretendí ser, premio que un varón presume <U+0001F577>","Twitter for iPhone",10106,900,"Buenos Aires, Argentina",1653203,"yo nunca pretendí ser, premio que un varón presume <U+0001F577>"
"PauloLondra","Con el que me enseña de fuerza ","Instagram",4145,90,"",1741703,"Con el que me enseña de fuerza https://t.co/9EPM3ZxtHV"
"DukiSSJ","esa costumbre argentina de encasillarnos tipo “la kali uchis argentina” te comento que me llamo chita y llevo años de mi vida buscando un sonido para q venga un raul y me diga LA KALI UCHIS ARGENTINA porke me cortas las alas broder","Twitter for iPhone",0,528,"LAS NUBES",2840074,"esa costumbre argentina de encasillarnos tipo “la kali uchis argentina” te comento que me llamo chita y llevo años de mi vida buscando un sonido para q venga un raul y me diga LA KALI UCHIS ARGENTINA porke me cortas las alas broder"
"tiagopzk","<U+26F9><U+0001F3FB><U+200D><U+2642><U+FE0F><U+0001F3C0><U+0001F51C> ","Twitter for iPhone",0,348,"",1302318,"<U+26F9><U+0001F3FB><U+200D><U+2642><U+FE0F><U+0001F3C0><U+0001F51C> @NBA2KEspana https://t.co/wRdpOpXGyK"
"bizarrap","Con +21M de comentarios en el post de instagram, parece que hoy lunes a las 19hs tendremos, finalmente, Paulo Londra BZRP Music Sessions #23 ","Twitter for iPhone",0,842,"Buenos Aires, Argentina",3278395,"Con +21M de comentarios en el post de instagram, parece que hoy lunes a las 19hs tendremos, finalmente, Paulo Londra BZRP Music Sessions #23 https://t.co/lIF6QqGl6N"
"DukiSSJ","Chile Chile","Twitter for iPhone",0,8,"LAS NUBES",2840073,"@DukiSSJ Chile Chile"
"DukiSSJ","Estamos bien representados, merecido para los pibes lo que sufri este match es increible. A seguir bancando en el major. Hicieron historia <U+0001F9E2><U+0001F9E2>","Twitter for iPhone",0,158,"LAS NUBES",2840074,"Estamos bien representados, merecido para los pibes lo que sufri este match es increible. A seguir bancando en el major. Hicieron historia <U+0001F9E2><U+0001F9E2>"
"KiddKeo95Flames","Pico y pala... poco a poco","Twitter for iPhone",2622,541,"ROCKPORT",473625,"Pico y pala... poco a poco"
"MariaBecerra22","Jajajajjsjsjwjsjajajajja ","Twitter for iPhone",16185,359,"",2294625,"Jajajajjsjsjwjsjajajajja https://t.co/E9L2S9Vawi"
"PauloLondra","Ahora solo bailo firme cuando ella me sostiene 

#leonesconflow
#denaiti ","Instagram",4762,167,"",1741703,"Ahora solo bailo firme cuando ella me sostiene 

#leonesconflow
#denaiti https://t.co/HDloE2N6CD"
"KiddKeo95Flames","FELICIDAD<U+0001F499> ","Twitter for iPhone",633,29,"ROCKPORT",473625,"FELICIDAD<U+0001F499> https://t.co/dhLqmPbDtp"
"KiddKeo95Flames","Soy un trocito de mierda que se cree mucho.","Twitter for iPhone",3831,738,"ROCKPORT",473625,"Soy un trocito de mierda que se cree mucho."
"PauloLondra","Vi unas votaciones ahí y nada quiero decirles que el tema que ahora voy a cantar con piso 21 se los dedico a ustedes que votan por mi enserio me siento más que motivado gracias a ustedes y me dan ganas de dejar todo, enserio son demasiado","Twitter for iPhone",9331,463,"",1741703,"Vi unas votaciones ahí y nada quiero decirles que el tema que ahora voy a cantar con piso 21 se los dedico a ustedes que votan por mi enserio me siento más que motivado gracias a ustedes y me dan ganas de dejar todo, enserio son demasiado"
"tiagopzk","Conta hasta diez, respira y empeza de nuevo<U+0001F62E><U+200D><U+0001F4A8><U+0001F613><U+0001F601>","Twitter for iPhone",33533,3546,"",1302318,"Conta hasta diez, respira y empeza de nuevo<U+0001F62E><U+200D><U+0001F4A8><U+0001F613><U+0001F601>"
"LITkillah","falto yo ","Twitter for iPhone",64554,1329,"Argentina",1569130,"falto yo https://t.co/EeySb1lFY7"
"LITkillah","Faa que paja sacarme fotos pa subir a insta no subo una foto nueva hace meses jajajaja","Twitter for iPhone",32472,2093,"Argentina",1569130,"Faa que paja sacarme fotos pa subir a insta no subo una foto nueva hace meses jajajaja"
